Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,TR,TT ABO 15  | Winner 48/21-50 | 2.3M | 13.03.25 | - Copy,OTPKİ-OLT-BK-1,13.1,8034,8034,26.0,DVY_Egitimi_OptinTebriklerSayfasi,4.36666667,3.0,1.63057008,0.50384615,0.73437889,2025-05-10,2025-05-22
UB DVY 23 | Lead | CBO | Mix | Harcamayanlar |  07.05.2025,TR,TT SA 57,PSK-DYV-MK-2 - Kopya,13.01,2143,2221,28.0,DVY_Egitimi_OptinTebriklerSayfasi,3.2525,4.0,5.85772175,0.46464286,3.15173345,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,AZ,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,12.98570048,4282,4679,31.0,DVY_Egitimi_OptinTebriklerSayfasi,0.92755003,14.0,2.77531534,0.41889356,0.98311605,2025-05-10,2025-05-22
FC 029 | DVY| Lead | CBO | Pazarlama | 4 Mayis |,TR,"Pazarlama 2 Mayis 2025 - 1,75 $",OTPKİ-OLT-BK-1,12.95,6460,6706,31.0,DVY_Egitimi_OptinTebriklerSayfasi,1.61875,8.0,1.93110647,0.41774194,0.92454518,2025-05-10,2025-05-22
TT 456 | DVY | Best Aud. | H-1 | BK-SDS | M4 | Lead | CBO | 14.05.25,TR,(+22 Yrs) UB | SA 83 | 3.9M | 10.03.25,BK-SDS-3,12.93,2643,2728,21.0,DVY_Egitimi_OptinTebriklerSayfasi,2.586,5.0,4.73973607,0.61571429,1.06304985,2025-05-10,2025-05-22
AZ/Turkic | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,AZ,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,OTPKİ-OLT-BK-1,12.9,4072,4255,43.0,DVY_Egitimi_OptinTebriklerSayfasi,0.99230769,13.0,3.03172738,0.3,1.7626322,2025-05-10,2025-05-22
TT 457 | DVY | New Aud. 4-1/AZ Include | BK-SDS | M4 | Lead | CBO | 14.05.25,AZ,TT SA 57 | (+22 Yrs) Winner DA SA23+Kişisel Gelişim | 3M,BK-EM-3,12.66,3052,3108,24.0,DVY_Egitimi_OptinTebriklerSayfasi,4.22,3.0,4.07335907,0.5275,1.38352638,2025-05-10,2025-05-22
"FC 015 | DVY| 26 Nisan| 2,00 $",TR,"(+22 Yrs) UB | SA 75 | 2,00 $",AK-gbi-5 | Bos isler|,12.59,1732,2094,16.0,DVY_Egitimi_OptinTebriklerSayfasi,2.518,5.0,6.01241643,0.786875,1.48042025,2025-05-10,2025-05-22
UB DVY 21 | Lead | CBO | Mix | Harcamayanlar |  07.05.2025,TR,UB | SA 42,OTPKİ-OLT-BK-3 - Kopya,12.42,8090,8142,40.0,DVY_Egitimi_OptinTebriklerSayfasi,4.14,3.0,1.52542373,0.3105,0.82289364,2025-05-10,2025-05-22
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,BG,TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25,OTPKİ-OLT-BK-4,12.31,2104,2644,21.0,DVY_Egitimi_OptinTebriklerSayfasi,1.75857143,7.0,4.65582451,0.58619048,1.17246596,2025-05-10,2025-05-22
TT 469 | DVY | AZ-2 | 14D Best Ads. 2 | M4 | Lead | CBO | 16.05.25,AZ,TT SA 66 | AZ Yazarlar | 700K | 15.05.25,OTPKİ-OLT-BK-2,12.3,3253,3355,35.0,DVY_Egitimi_OptinTebriklerSayfasi,1.75714286,7.0,3.6661699,0.35142857,1.84798808,2025-05-10,2025-05-22
TT 422 | DVY | Best Aud. | C-1 | BK-EM | M3 | Lead | CBO | 29.04.25,TR,TT SA 41 | SC Winner DA SA4 - 24-50,BK-EM-3,12.29,1888,1922,20.0,DVY_Egitimi_OptinTebriklerSayfasi,3.0725,4.0,6.39438085,0.6145,1.92507804,2025-05-10,2025-05-22
TT 486 | DVY | Best Aud. | C-1 | SJ-AI-DVY-AK | M4 | Lead | CBO | 20.05.25,TR,TT SA 2 | Kişisel Gelişim-Girişimci/Marketing | 2.8M | 08.11.23,SJ-AI-DVY-AK-3,12.25,2074,2299,27.0,DVY_Egitimi_OptinTebriklerSayfasi,2.45,5.0,5.32840365,0.4537037,1.9138756,2025-05-10,2025-05-22
#Global | UB DVY 27 | Lead | CBO | Mix | 13.05.2025,DE,#Global | UB | SA 60,OTPKİ-OLT-BK-1,12.23,1492,1551,13.0,DVY_Egitimi_OptinTebriklerSayfasi,6.115,2.0,7.88523533,0.94076923,1.67633785,2025-05-10,2025-05-22
TT 467 | DVY | New Aud. 3-1 | BK_SAE_3_FK | M4 | Lead | CBO | 15.05.25,TR,TT SA 52 | Manevi Gelişim&Eticaret | 3M | 14.03.25,BK_SAE_3_FK_1,12.13,3981,4053,32.0,DVY_Egitimi_OptinTebriklerSayfasi,3.0325,4.0,2.99284481,0.3790625,1.25832717,2025-05-10,2025-05-22
AZ/Turkic | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,AZ,TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25,OTPKİ-OLT-BK-3,11.99,4293,4612,30.0,DVY_Egitimi_OptinTebriklerSayfasi,1.99833333,6.0,2.59973981,0.39966667,1.21422376,2025-05-10,2025-05-22
TT 462 | DVY | Best Aud. | E-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,TR,(+22 Yrs) UB | SA 81 | 3.8M | 10.01.25,SJ-AI-DVY-MK-1,11.98,2590,2617,10.0,DVY_Egitimi_OptinTebriklerSayfasi,2.995,4.0,4.57776079,1.198,0.84065724,2025-05-10,2025-05-22
"FC 013 | DVY| 26 Nisan| 2,15 $ (Bid Edited 8 May- old bid : 1.7$))",TR,"UB | SA 56 |2,15 $",AK-gbi-1 | Bos isler| - Kopya,11.94,1662,1916,12.0,DVY_Egitimi_OptinTebriklerSayfasi,3.98,3.0,6.23173278,0.995,1.0960334,2025-05-10,2025-05-22
FC 032 | DVY | 5 Mayis |,TR,Kisisel Gelisim 2 Mayis 2025,PSK-DYV-MK-2 - Kopya,11.92,2362,2408,41.0,DVY_Egitimi_OptinTebriklerSayfasi,2.98,4.0,4.95016611,0.29073171,2.90697674,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,AZ,TT SA 74 | BROAD-GLOBAL 2,SJ-AI-DVY-2,11.87,2311,2767,37.0,DVY_Egitimi_OptinTebriklerSayfasi,1.187,10.0,4.2898446,0.32081081,2.02385255,2025-05-10,2025-05-22
TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.04.25,TR,TT SA 50 | UB 49+Gelir | 1.2M | 13.03.25,OTPKİ-OLT-BK-1,11.77,8428,8437,34.0,DVY_Egitimi_OptinTebriklerSayfasi,2.9425,4.0,1.39504563,0.34617647,0.78226858,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,TR,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,11.67,4042,4129,8.0,DVY_Egitimi_OptinTebriklerSayfasi,3.89,3.0,2.82635021,1.45875,0.38750303,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,AZ,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-3,11.45,3896,4173,28.0,DVY_Egitimi_OptinTebriklerSayfasi,11.45,1.0,2.74382938,0.40892857,1.10232447,2025-05-10,2025-05-22
UB DVY 23 | Lead | CBO | Mix | Harcamayanlar |  07.05.2025,TR,(+22 Yrs) Winner DA SA3,OTPKİ-OLT-BK-3,11.44,6062,6062,26.0,DVY_Egitimi_OptinTebriklerSayfasi,3.81333333,3.0,1.88716595,0.44,0.85780271,2025-05-10,2025-05-22
TT 460 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,TR,(+22 Yrs) UB | SA 49,SJ-AI-DVY-MK-1,11.38,3018,3076,24.0,DVY_Egitimi_OptinTebriklerSayfasi,2.845,4.0,3.69960988,0.47416667,1.36540962,2025-05-10,2025-05-22
TT 474 | DVY | BROAD TEST | 14D Best Ads. | M4 | CBO | Sales | 16.05.25,TR,TT SA 73 | BROAD-GLOBAL 1,SJ-AI-DVY-1,11.38,3052,3131,27.0,DVY_Egitimi_OptinTebriklerSayfasi,11.38,1.0,3.63462153,0.42148148,1.4372405,2025-05-10,2025-05-22
TT 467 | DVY | New Aud. 3-1 | BK_SAE_3_FK | M4 | Lead | CBO | 15.05.25,TR,TT SA 55 | Influencer Coach | 2.3M | 03.04.25,BK_SAE_3_FK_1,11.22,3644,3769,22.0,DVY_Egitimi_OptinTebriklerSayfasi,3.74,3.0,2.97691695,0.51,1.06128947,2025-05-10,2025-05-22
TT 462 | DVY | Best Aud. | E-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,TR,(+22 Yrs) Winner DA SA20,SJ-AI-DVY-MK-1,11.04,2358,2376,13.0,DVY_Egitimi_OptinTebriklerSayfasi,3.68,3.0,4.64646465,0.84923077,1.17845118,2025-05-10,2025-05-22
"FC 014 | DVY| 26 Nisan| 1,80 $",TR,(+22 Yrs) Winner DA SA23 - 2$,AK-gbi-2 | Bos isler| - Kopya,10.92,2153,2331,23.0,DVY_Egitimi_OptinTebriklerSayfasi,2.73,4.0,4.68468468,0.47478261,2.05920206,2025-05-10,2025-05-22
"FC 015 | DVY| 26 Nisan| 2,00 $",TR,"Winner DA SA43 | 2,00 $",AK-gbi-5 | Bos isler| - Kopya,10.86,1462,1697,14.0,DVY_Egitimi_OptinTebriklerSayfasi,2.715,4.0,6.39952858,0.77571429,1.76782557,2025-05-10,2025-05-22
TT 455 | DVY | Best Aud. | C-1 | OTPKİ-OLT-BK | M4 | Lead | CBO | 13.05.25,TR,TT SA 41 | SC Winner DA SA4 - 24-50,OTPKİ-OLT-BK-4,10.79,3222,3238,17.0,DVY_Egitimi_OptinTebriklerSayfasi,2.6975,4.0,3.33230389,0.63470588,0.9573811,2025-05-10,2025-05-22
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,NL,TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25,OTPKİ-OLT-BK-4,10.77,751,751,10.0,DVY_Egitimi_OptinTebriklerSayfasi,5.385,2.0,14.34087883,1.077,2.79627164,2025-05-10,2025-05-22
TT ASC 1 Test 18-65 | ÖS |  DVY | 14D Best Ads. | M4 | CBO | 17.05.25 Campaign,TR,TT ASC 1 Test 18-65 | ÖS |  DVY | 14D Best Ads. | M4 | CBO | 17.05.25 Ad set,OTPKİ-OLT-BK-1,10.75,5530,5704,48.0,DVY_Egitimi_OptinTebriklerSayfasi,0.89583333,12.0,1.88464236,0.22395833,1.59537167,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,TR,FC ABO Test 1  | Winner 48/21-50 | 2.3M | 13.03.25 |,BK-EMY-2,10.75,1993,2563,15.0,DVY_Egitimi_OptinTebriklerSayfasi,1.79166667,6.0,4.19430355,0.71666667,1.13148654,2025-05-10,2025-05-22
