Universal_Campaign_ID,Country,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,PT,0.0,0,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,WS,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,HT,0.0,10,10,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,JM,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,KI,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,CF,0.0,0,9,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,BT,0.0,6,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,LA,0.0,0,9,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,CW,0.0,0,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 501 | DVY | Best Aud. | D-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MF,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,TT,0.0,0,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,TD,0.0,0,16,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,NE,0.0,4,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,SS,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,PA,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,SX,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 503 | DVY | GLOBAL-ABO | Sales | 26.05.25,FO,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 503 | DVY | GLOBAL-ABO | Sales | 26.05.25,AD,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,NO,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,MD,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,VC,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,TG,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,HK,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,NE,0.0,8,8,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,CF,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,WS,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,KY,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,GQ,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,SI,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,LB,0.0,4,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,PT,0.0,7,7,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,DJ,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,EC,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,PS,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,PA,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,DO,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,GT,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,PY,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,GY,0.0,0,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,YE,0.0,96,120,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,KY,0.0,0,5,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,SG,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,KH,0.0,23,23,,,,,0.0,,8.69565217,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,ZW,0.0,0,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,PS,0.0,0,9,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,MY,0.0,8,8,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,SL,0.0,14,14,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,ZM,0.0,32,32,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,CF,0.0,0,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,CD,0.0,0,22,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,MW,0.0,3,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,BO,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,GM,0.0,0,11,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,BW,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,CW,0.0,0,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,ML,0.0,16,16,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,LC,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,UY,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,MF,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,SC,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,GI,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
#Global | UB DVY 30 | Sales | ABO | Mix | 25.05.2025,MO,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,AL,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,ES,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 510 | DVY | Best Aud. | H-1 | MM2-DVY2-MK | M4 | Lead | CBO | 28.05.25,GW,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,LU,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,MD,0.0,0,8,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,KM,0.0,6,6,,,,,0.0,,16.66666667,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,CV,0.0,0,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,DM,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,SS,0.0,21,21,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,NC,0.0,3,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,HR,0.0,11,11,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,LK,0.0,0,15,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BW,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BS,0.0,0,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,NO,0.0,3,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,LT,0.0,0,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,GG,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,IM,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 505 | DVY | Global Aud. 1-1 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,SI,0.0,4,5,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 504 | DVY | TT SA 73-2 | BROAD-GLOBAL 18-65 | MM-DVY-MK | M4 | Lead | CBO | 27.05.25,JE,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,MD,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,BA,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,ES,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,UA,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,HU,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,CZ,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,CG,0.0,16,21,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BI,0.0,11,11,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,NL,0.0,3,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,LV,0.0,0,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,NI,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BT,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BZ,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,PY,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,ST,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,PR,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,MU,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,TC,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,PG,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,GT,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,CR,0.0,5,5,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,TT,0.0,0,7,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,NO,0.0,0,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,CF,0.0,0,7,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,BB,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,EC,0.0,0,14,,DVY_Egitimi_OptinTebriklerSayfasi,0.0,1.0,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,UY,0.0,0,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,PW,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,SC,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,EE,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 313 | DVY | Best Aud. | B-1 | A Green-5 | M2 | Lead | CBO | 13.04.25,TW,0.0,3,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 515 | DVY | ÖS | Best Aud. | H-1 | EMDD-OE | M4 | Lead | CBO | 29.05.25,CZ,0.0,0,5,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,XK,0.0,9,9,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,AL,0.0,4,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,SS,0.0,4,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,DJ,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,NP,0.0,6,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,HT,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,VE,0.0,9,9,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,SL,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,PH,0.0,6,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,JO,0.0,7,7,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,AR,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CD,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CO,0.0,4,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,FJ,0.0,7,7,,,,,0.0,,14.28571429,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BE,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,DO,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BR,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,KM,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BF,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,NL,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,AT,0.0,3,3,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,ZM,0.0,4,6,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CV,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,GM,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,ZA,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BO,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,DM,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BJ,0.0,2,5,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,DK,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CW,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,AT,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,CH,0.0,0,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 502 | DVY | Best Aud. | C-1 | MM-DVY-MK | M4 | Lead | CBO | 25.05.25,BY,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,GU,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CG,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,PE,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,BI,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MG,0.0,0,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CL,0.0,2,2,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,CR,0.0,1,1,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,KE,0.0,2,4,,,,,0.0,,0.0,2025-05-23,2025-05-29
TT 507 | DVY | Best Aud. | A-1 | SJ-OD-MK | Manuel Placement  | M4 | Lead | CBO | 24.05.25 - Copy,MM,0.0,6,7,,,,,0.0,,0.0,2025-05-23,2025-05-29
