Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,AR,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,SC,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,SG,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CG,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,AO,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,GN,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CM,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,5,5,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MZ,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,PL,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,SS,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,RO,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,GA,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,UA,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MY,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,YE,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MR,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,GR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,KR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,GH,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,YE,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,LT,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,JO,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,MD,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,ET,1.75 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,UZ,1.75 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,CZ,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MA,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,SK,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,DE,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,MD,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TN,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CN,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CY,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,KG,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,UZ,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,8,8,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TM,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TL,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,AU,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,LV,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,BY,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,HT,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CZ,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TW,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MD,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,YE,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,IQ,1.75 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,XK,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,NG,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TZ,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CY,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TM,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,MA,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CN,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,DZ,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,8,8,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,EG,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,EE,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TJ,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,IQ,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,2,5,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,GE,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,GT,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,JP,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,UA,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,IT,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TJ,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,CY,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,IQ,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,SO,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,UZ,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,10,10,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TZ,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,BG,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,DZ,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,ET,1.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,PL,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-3,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,AL,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,PS,2 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,FI,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,0,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,SI,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,CH,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,HR,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,CZ,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,PL,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,4,5,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,SE,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,6,6,1.0,,,,0.0,0.0,16.66666667,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,CZ,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,4,9,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,HR,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,3,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,SK,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,0,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,SI,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,0,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,ES,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,4,4,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,AL,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,MT,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,0,3,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,CH,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,4,7,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,HU,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,4,4,,,,,0.0,,25.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,LU,(+22 Yrs) UB | SA 75,BK-EMY-1,0.0,0,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,ME,(+22 Yrs) FC SA 60,BK-LUI-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,RS,(+22 Yrs) FC SA 60,BK-LUI-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,BG,(+22 Yrs) FC SA 60,BK-LUI-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,LV,(+22 Yrs) FC SA 60,BK-EM-2,0.0,0,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,GI,(+22 Yrs) FC SA 60,BK-EM-2,0.0,0,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,LU,(+22 Yrs) FC SA 60,BK-EM-2,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,HR,(+22 Yrs) FC SA 60,BK-EM-2,0.0,8,8,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,FI,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,ES,(+22 Yrs) UB | SA 75,BK-EMY-2,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,DE,TT SA 41 | SC Winner DA SA4 - 24-50,BK-LUI-1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,IM,(+22 Yrs) FC SA 60,BK-EMY-3 - Kopya,0.0,0,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,MK,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,BG,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,DK,(+22 Yrs) FC SA 60,BK-EMY-1 - Kopya,0.0,2,2,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,XK,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,FR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,0.0,1,1,,,,,0.0,,0.0,2025-05-10,2025-05-22
